STATE,DISTRICT,BLOCK,70-90 mts,90-110 mts,110-130 mts,130-150 mts,GREATER THAN 150 mts,TOTAL
UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,3,5,6,1,5,20
UTTAR PRADESH,KANPUR DEHAT,SARVENKHERA,98,47,6,5,0,156
UTTAR PRADESH,KANPUR NAGAR,BILHAUR,0,22,8,0,0,30
UTTAR PRADESH,KANPUR NAGAR,BITARGAON,26,142,0,0,0,168
UTTAR PRADESH,KANPUR NAGAR,CHAMBEPUR,0,2,2,0,0,4
UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,23,134,621,5,11,794
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,0,12,0,0,0,12
UTTAR PRADESH,KANPUR NAGAR,PATARA,39,82,5,3,70,199
UTTAR PRADESH,KANPUR NAGAR,SARSAUL,3,27,2,0,1,33
UTTAR PRADESH,KANPUR NAGAR,SHIVRAJPUR,0,7,0,0,0,7
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,7,14,2,0,0,23
UTTAR PRADESH,KAUSHAMBI,CHAYAL,7,90,13,1,3,114
UTTAR PRADESH,KAUSHAMBI,KARA,1,7,3,3,25,39
UTTAR PRADESH,KAUSHAMBI,KOSHAMBHI,3,6,3,1,0,13
UTTAR PRADESH,KAUSHAMBI,MANJHANPUR,15,67,13,7,26,128
UTTAR PRADESH,KAUSHAMBI,MURATGANJ,19,159,6,9,21,214
UTTAR PRADESH,KAUSHAMBI,NEWADA,49,192,12,1,13,267
UTTAR PRADESH,KAUSHAMBI,SARSAWAN,2,8,0,0,0,10
UTTAR PRADESH,KAUSHAMBI,SIRATHU,15,166,391,256,39,867
UTTAR PRADESH,KHERI,BANKEYGANJ,0,0,18,0,0,18
UTTAR PRADESH,KHERI,BEHJAM,2,5,46,10,52,115
UTTAR PRADESH,KHERI,BIJUA,0,210,12,0,0,222
UTTAR PRADESH,KHERI,ISANAGAR,1,7,7,0,0,15
UTTAR PRADESH,KHERI,KHUMBHIGOLA,35,6,32,1,2,76
UTTAR PRADESH,KHERI,LAKHIMPUR,5,10,8,12,19,54
UTTAR PRADESH,KHERI,MITAULI,30,6,4,27,5,72
UTTAR PRADESH,KHERI,MOHAMMADI,38,27,9,110,8,192
UTTAR PRADESH,KHERI,NAKAHA,5,2,10,2,33,52
UTTAR PRADESH,KHERI,NIGHASAN,1,124,4,0,0,129
UTTAR PRADESH,KHERI,PALIA,2,23,29,0,0,54
UTTAR PRADESH,KHERI,PASGAWAN,21,37,1,58,20,137
UTTAR PRADESH,KHERI,PHOOLBEHAR,0,20,18,0,0,38
UTTAR PRADESH,KHERI,RAMIA BEHAR,0,4,0,0,0,4
UTTAR PRADESH,KUSHINAGAR,BISHUN PUR,0,7,0,0,4,11
UTTAR PRADESH,KUSHINAGAR,DUDAHI,2,13,0,0,0,15
UTTAR PRADESH,KUSHINAGAR,FAZIL NAGAR,3,6,0,5,0,14
UTTAR PRADESH,KUSHINAGAR,HATA,0,11,0,0,0,11
UTTAR PRADESH,KUSHINAGAR,KAPTAN GANJ,1,8,0,0,0,9
UTTAR PRADESH,KUSHINAGAR,KASAYA,0,21,0,0,0,21
UTTAR PRADESH,KUSHINAGAR,KHADDA,0,5,0,0,0,5
UTTAR PRADESH,KUSHINAGAR,MOTI CHAK,1,22,0,1,0,24
UTTAR PRADESH,KUSHINAGAR,NEBUAA NAORANGIYA,0,1,0,0,0,1
UTTAR PRADESH,KUSHINAGAR,PADRAUNA,1,22,2,0,4,29
UTTAR PRADESH,KUSHINAGAR,RAMKOLA,0,5,0,0,0,5
UTTAR PRADESH,KUSHINAGAR,SEVARI,2,1,0,0,1,4
UTTAR PRADESH,KUSHINAGAR,SHUKARAULI,0,12,0,0,0,12
UTTAR PRADESH,KUSHINAGAR,TAMAKUHI,1,11,4,0,1,17
UTTAR PRADESH,LALITPUR,BIRDHA,22,12,0,0,0,34
UTTAR PRADESH,LALITPUR,JAKHAURA,31,13,0,0,0,44
UTTAR PRADESH,LALITPUR,MANDAWARA,24,25,6,0,1,56
UTTAR PRADESH,LALITPUR,MEHRONI,20,7,0,0,1,28
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,6,22,0,0,3,31
UTTAR PRADESH,LUCKNOW,CHINHAT,5,7,0,1,2,15
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,1,6,0,0,1,8
UTTAR PRADESH,LUCKNOW,KAKORI,6,14,6,0,0,26
UTTAR PRADESH,LUCKNOW,MALIHABAD,127,65,1,0,6,199
UTTAR PRADESH,LUCKNOW,MALL,17,24,1,0,4,46
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,5,24,1,0,1,31
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,29,18,0,0,4,51
UTTAR PRADESH,MAHA MAYA NAGAR,HASAYAN,4,15,0,0,0,19
UTTAR PRADESH,MAHA MAYA NAGAR,HATHRAS,1,15,0,0,0,16
UTTAR PRADESH,MAHA MAYA NAGAR,MURSAN,1,23,1,0,0,25
UTTAR PRADESH,MAHA MAYA NAGAR,SADABAD,1,0,0,0,0,1
UTTAR PRADESH,MAHA MAYA NAGAR,SAHPAU,0,16,0,0,0,16
UTTAR PRADESH,MAHA MAYA NAGAR,SASNI,5,33,1,3,1,43
UTTAR PRADESH,MAHA MAYA NAGAR,SIKANDRARAO,2,25,2,1,0,30
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,3,1,3,35,12,54
UTTAR PRADESH,MAHARAJ GANJ,DHANI,0,2,0,1,2,5
UTTAR PRADESH,MAHARAJ GANJ,GHUGHULI,0,5,0,4,0,9
UTTAR PRADESH,MAHARAJ GANJ,LAKSHMIPUR,0,10,0,9,0,19
UTTAR PRADESH,MAHARAJ GANJ,MAHRAJGANJ SADAR,0,14,0,1,0,15
UTTAR PRADESH,MAHARAJ GANJ,MITHAURA,0,5,0,0,0,5
UTTAR PRADESH,MAHARAJ GANJ,NAUTANAWA,0,17,1,15,0,33
UTTAR PRADESH,MAHARAJ GANJ,NICHLAUL,1,15,0,0,2,18
UTTAR PRADESH,MAHARAJ GANJ,PANIYARA,2,12,1,18,4,37
UTTAR PRADESH,MAHARAJ GANJ,PARTAWAL,0,5,2,2,0,9
UTTAR PRADESH,MAHARAJ GANJ,PHARENDA,2,21,0,19,31,73
UTTAR PRADESH,MAHARAJ GANJ,SISWA,0,3,0,1,0,4
UTTAR PRADESH,MAHOBA,CHARKHARI,27,10,0,0,0,37
UTTAR PRADESH,MAHOBA,KABARAI,52,76,0,3,11,142
UTTAR PRADESH,MAHOBA,PANWADI,3,9,0,0,0,12
UTTAR PRADESH,MAINPURI,BARNAHAL,3,44,5,0,0,52
UTTAR PRADESH,MAINPURI,BEWAR,0,21,0,0,0,21
UTTAR PRADESH,MAINPURI,GHIROR,0,33,5,3,0,41
UTTAR PRADESH,MAINPURI,JAGIR,1,24,0,0,1,26
UTTAR PRADESH,MAINPURI,KARHAL,1,34,0,0,0,35
UTTAR PRADESH,MAINPURI,KISHANI,0,22,1,0,0,23
UTTAR PRADESH,MAINPURI,KURAWALI,0,100,0,0,0,100
UTTAR PRADESH,MAINPURI,MAINPURI,8,129,1,0,0,138
UTTAR PRADESH,MAINPURI,SULTANGANJ,0,76,0,0,0,76
UTTAR PRADESH,MATHURA,BALDEV,3,0,0,0,0,3
UTTAR PRADESH,MATHURA,CHHATA,0,1,0,0,0,1
UTTAR PRADESH,MATHURA,CHOMUHA,1,1,0,0,0,2
UTTAR PRADESH,MATHURA,FARAH,4,5,1,0,0,10
UTTAR PRADESH,MATHURA,GOVERDHAN,0,1,0,0,0,1
UTTAR PRADESH,MATHURA,MAAT,1,2,0,0,0,3
UTTAR PRADESH,MATHURA,MATHURA,1,3,0,0,0,4
UTTAR PRADESH,MATHURA,NAND GAWON,0,1,0,0,0,1
UTTAR PRADESH,MATHURA,NOHJHIL,3,9,0,0,0,12
UTTAR PRADESH,MATHURA,RAYA,2,5,0,0,0,7
UTTAR PRADESH,MAU,BADRAW,0,0,20,14,7,41
UTTAR PRADESH,MAU,DOHARIGHAT,1,2,8,0,5,16
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,0,0,14,0,1,15
UTTAR PRADESH,MAU,GHOSI,1,1,10,0,4,16
UTTAR PRADESH,MAU,KOPAGANJ,0,2,19,0,11,32
UTTAR PRADESH,MAU,MUHAMMDABAD,3,2,31,1,10,47
UTTAR PRADESH,MAU,PARDHA,26,9,1,2,22,60
UTTAR PRADESH,MAU,RANIPUR,0,0,23,2,6,31
UTTAR PRADESH,MAU,RATANPURA,0,112,18,2,10,142
UTTAR PRADESH,MEERUT,DAURALA,0,16,0,0,0,16
UTTAR PRADESH,MEERUT,GEHTA,2,22,1,1,0,26
UTTAR PRADESH,MEERUT,HASTINAPUR,9,57,2,12,1,81
UTTAR PRADESH,MEERUT,JANI KHURD,3,8,0,0,0,11
UTTAR PRADESH,MEERUT,KHARKHODA,18,39,2,1,0,60
UTTAR PRADESH,MEERUT,MACHHRA,2,36,0,0,0,38
UTTAR PRADESH,MEERUT,MAWANA,1,5,0,0,0,6
UTTAR PRADESH,MEERUT,MEERUT,1,62,1,3,102,169
UTTAR PRADESH,MEERUT,PARIKSHITGARH,1,36,0,0,0,37
UTTAR PRADESH,MEERUT,RAJPURA,14,47,1,0,0,62
UTTAR PRADESH,MEERUT,SARDHANA,3,16,0,0,0,19
UTTAR PRADESH,MEERUT,SARURPUR KHURD,3,31,0,0,0,34
UTTAR PRADESH,MIRZAPUR,CHHANBEY,20,8,0,0,17,45
UTTAR PRADESH,MIRZAPUR,CITY,36,15,14,3,6,74
UTTAR PRADESH,MIRZAPUR,HALIYA,1,3,0,3,4,11
UTTAR PRADESH,MIRZAPUR,JAMALPUR,1,0,0,0,0,1
UTTAR PRADESH,MIRZAPUR,KONE,4,6,2,6,18,36
UTTAR PRADESH,MIRZAPUR,LALGANJ,7,9,6,9,0,31
UTTAR PRADESH,MIRZAPUR,MAJHWAN,52,108,57,3,1,221
UTTAR PRADESH,MIRZAPUR,MARIHAN,50,9,1,0,2,62
UTTAR PRADESH,MIRZAPUR,PAHARI,18,10,0,6,13,47
UTTAR PRADESH,MIRZAPUR,RAJGARH,1,1,0,0,0,2
UTTAR PRADESH,MORADABAD,ASMOLI,30,23,0,0,0,53
UTTAR PRADESH,MORADABAD,BAHJOI,54,49,20,2,2,127
UTTAR PRADESH,MORADABAD,BANIYA KHERA,2,95,22,1,0,120
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,29,18,0,0,0,47
UTTAR PRADESH,MORADABAD,BILARI,13,139,1,1,0,154
UTTAR PRADESH,MORADABAD,BILARI-I,26,92,12,0,0,130
UTTAR PRADESH,MORADABAD,CHAILLAT,11,88,6,0,3,108
UTTAR PRADESH,MORADABAD,DINGPUR,14,78,9,0,6,107
UTTAR PRADESH,MORADABAD,MORADABAD,6,24,1,1,1,33
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,31,12,0,0,0,43
UTTAR PRADESH,MORADABAD,PAWASA,51,4,1,0,0,56
UTTAR PRADESH,MORADABAD,SAMBHAL,100,28,2,0,0,130
UTTAR PRADESH,MORADABAD,THAKURDWARA,50,140,2,3,1,196
UTTAR PRADESH,MUZZAFARNAGAR,BAGHARA,13,24,1,0,1,39
UTTAR PRADESH,MUZZAFARNAGAR,BUDHANA,32,56,0,0,3,91
UTTAR PRADESH,MUZZAFARNAGAR,CHARTHAWAL,5,18,0,0,3,26
UTTAR PRADESH,MUZZAFARNAGAR,JANSATH,0,12,33,0,1,46
UTTAR PRADESH,MUZZAFARNAGAR,KAIRANA,30,17,0,8,0,55
UTTAR PRADESH,MUZZAFARNAGAR,KANDHLA,71,30,0,4,0,105
UTTAR PRADESH,MUZZAFARNAGAR,KHATOLI,0,14,6,14,2,36
UTTAR PRADESH,MUZZAFARNAGAR,MORNA,24,8,0,1,0,33
UTTAR PRADESH,MUZZAFARNAGAR,MUZAFFER NAGAR SADAR,0,7,0,3,1,11
UTTAR PRADESH,MUZZAFARNAGAR,PURKAZI,26,11,0,0,3,40
UTTAR PRADESH,MUZZAFARNAGAR,SHAHPUR,5,31,0,0,1,37
UTTAR PRADESH,MUZZAFARNAGAR,SHAMLI,85,13,1,4,2,105
UTTAR PRADESH,MUZZAFARNAGAR,THANA BHAVAN,86,3,4,0,1,94
UTTAR PRADESH,MUZZAFARNAGAR,UN,60,34,12,0,1,107
UTTAR PRADESH,PILIBHIT,AMREYA,0,81,0,0,0,81
UTTAR PRADESH,PILIBHIT,BERKHEDA,0,5,0,1,0,6
UTTAR PRADESH,PILIBHIT,BILSANDA,0,7,0,1,0,8
UTTAR PRADESH,PILIBHIT,BISALPUR,0,21,0,1,0,22
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,0,7,0,1,0,8
UTTAR PRADESH,PILIBHIT,MARORI,0,44,1,1,0,46
UTTAR PRADESH,PILIBHIT,PURANPUR,0,8,0,0,0,8
UTTAR PRADESH,PRATAPGARH,AASPUR DEVSARA,0,15,0,0,0,15
UTTAR PRADESH,PRATAPGARH,BABA BELKHERNATH DHA,0,1,0,0,0,1
UTTAR PRADESH,PRATAPGARH,BABAGANJ,1,9,0,0,1,11
UTTAR PRADESH,PRATAPGARH,BIHAR,0,2,0,0,2,4
UTTAR PRADESH,PRATAPGARH,GAURA,0,6,1,0,8,15
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,1,2,0,2,1,6
UTTAR PRADESH,PRATAPGARH,KUNDA,2,4,1,1,1,9
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,1,0,0,0,1,2
UTTAR PRADESH,PRATAPGARH,MANDHATA,4,4,0,0,3,11
UTTAR PRADESH,PRATAPGARH,MANGRAURA,6,5,1,3,13,28
UTTAR PRADESH,PRATAPGARH,PATTI,0,3,1,0,0,4
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,2,0,0,0,1,3
UTTAR PRADESH,PRATAPGARH,RAMPUR KHAS,0,5,0,0,0,5
UTTAR PRADESH,PRATAPGARH,SADAR,1,4,0,0,4,9
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,4,2,1,0,8,15
UTTAR PRADESH,PRATAPGARH,SHIVGARH,2,1,2,0,7,12
UTTAR PRADESH,RAEBARELI,AMANWA,0,0,0,4,0,4
UTTAR PRADESH,RAEBARELI,BACHRAVAN,1,3,0,0,3,7
UTTAR PRADESH,RAEBARELI,BAHADUR PUR,0,1,0,1,0,2
UTTAR PRADESH,RAEBARELI,CHHATOH,0,0,0,0,4,4
UTTAR PRADESH,RAEBARELI,DALMAU,0,1,12,0,0,13
UTTAR PRADESH,RAEBARELI,DEEH,0,1,0,2,29,32
UTTAR PRADESH,RAEBARELI,HARCHANDPUR,0,2,2,5,0,9
UTTAR PRADESH,RAEBARELI,JAGAT PUR,0,0,3,0,2,5
UTTAR PRADESH,RAEBARELI,KHEERO,1,3,0,8,39,51
UTTAR PRADESH,RAEBARELI,LAL GANJ,64,5,44,0,0,113
UTTAR PRADESH,RAEBARELI,MAHARAJ GANJ,0,5,0,0,4,9
UTTAR PRADESH,RAEBARELI,RAHI,70,8,0,0,14,92
UTTAR PRADESH,RAEBARELI,ROHANIYA,0,1,0,0,2,3
UTTAR PRADESH,RAEBARELI,SALON,46,3,0,1,12,62
UTTAR PRADESH,RAEBARELI,SARANI,25,3,84,0,0,112
UTTAR PRADESH,RAEBARELI,SATAON,10,3,1,2,13,29
UTTAR PRADESH,RAEBARELI,SHIV GARH,0,7,1,0,3,11
UTTAR PRADESH,RAEBARELI,SINGHPUR,4,6,0,1,0,11
UTTAR PRADESH,RAEBARELI,TILOI,0,2,5,0,0,7
UTTAR PRADESH,RAEBARELI,UCHAHAR,3,4,32,0,0,39
UTTAR PRADESH,RAMPUR,BILASPUR,221,143,39,65,16,484
UTTAR PRADESH,RAMPUR,CHAMRAOA,16,13,1,0,0,30
UTTAR PRADESH,RAMPUR,MILAK,30,13,0,0,3,46
UTTAR PRADESH,RAMPUR,SAID NAGAR,10,27,6,0,0,43
UTTAR PRADESH,RAMPUR,SHAHABAD,2,121,4,1,1,129
UTTAR PRADESH,RAMPUR,SUAR,2,37,3,1,17,60
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,10,45,1,6,1,63
UTTAR PRADESH,SAHARANPUR,DEOBAND,10,34,4,11,4,63
UTTAR PRADESH,SAHARANPUR,GANGOH,2,147,3,16,1,169
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,9,117,59,50,17,252
UTTAR PRADESH,SAHARANPUR,NAGAL,2,71,33,36,2,144
UTTAR PRADESH,SAHARANPUR,NAKUR,7,156,17,16,3,199
UTTAR PRADESH,SAHARANPUR,NANAUTA,4,31,2,13,0,50
UTTAR PRADESH,SAHARANPUR,PUVARKA,11,64,12,33,4,124
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,3,23,9,17,0,52
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,0,2,2,1,0,5
UTTAR PRADESH,SAHARANPUR,SARSAWAN,0,39,0,6,3,48
UTTAR PRADESH,SANT KABIR NAGAR,BAGHAULEE,15,10,5,5,2,37
UTTAR PRADESH,SANT KABIR NAGAR,BELHAR KALA,1,1,0,0,0,2
UTTAR PRADESH,SANT KABIR NAGAR,HAISAR BAZAR,42,7,1,6,0,56
UTTAR PRADESH,SANT KABIR NAGAR,KHALILABAD,19,7,0,0,0,26
UTTAR PRADESH,SANT KABIR NAGAR,MENHDAWAL,39,14,1,11,0,65
UTTAR PRADESH,SANT KABIR NAGAR,NATHNAGAR,25,18,0,2,0,45
UTTAR PRADESH,SANT KABIR NAGAR,PAULI,0,5,0,0,0,5
UTTAR PRADESH,SANT KABIR NAGAR,SAANTHA,20,111,0,0,1,132
UTTAR PRADESH,SANT KABIR NAGAR,SEMARIYAWAN,11,11,0,8,0,30
UTTAR PRADESH,SANT RAVI DAS NAGAR,ABHOLI,6,0,0,0,0,6
UTTAR PRADESH,SANT RAVI DAS NAGAR,AURAI,13,41,27,49,2,132
UTTAR PRADESH,SANT RAVI DAS NAGAR,BHADOHI,1,8,21,6,0,36
UTTAR PRADESH,SANT RAVI DAS NAGAR,DEEH,4,40,2,6,29,81
UTTAR PRADESH,SANT RAVI DAS NAGAR,GYANPUR,15,77,5,26,12,135
UTTAR PRADESH,SANT RAVI DAS NAGAR,SURIYAWA,1,6,22,21,53,103
UTTAR PRADESH,SHAHJAHANPUR,BANDA,0,29,0,1,0,30
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,0,29,0,5,0,34
UTTAR PRADESH,SHAHJAHANPUR,DADROL,0,55,0,6,16,77
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,0,40,0,0,0,40
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,0,37,0,2,1,40
UTTAR PRADESH,SHAHJAHANPUR,KALAN,0,33,0,6,0,39
UTTAR PRADESH,SHAHJAHANPUR,KANTH,0,35,0,0,0,35
UTTAR PRADESH,SHAHJAHANPUR,KATRA,0,17,9,0,0,26
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,0,26,0,0,0,26
UTTAR PRADESH,SHAHJAHANPUR,MADNAPUR,0,3,0,0,0,3
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,0,17,0,1,0,18
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,0,16,0,2,0,18
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,0,82,0,0,0,82
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,1,14,0,0,0,15
UTTAR PRADESH,SHAHJAHANPUR,TILHER,0,8,1,0,0,9
UTTAR PRADESH,SHRAWASTI,GILAULA,10,52,1,0,1,64
UTTAR PRADESH,SHRAWASTI,HARIHAR PUR RANI,0,4,0,0,0,4
UTTAR PRADESH,SHRAWASTI,IKAUNA,20,55,1,0,0,76
UTTAR PRADESH,SHRAWASTI,JAMUNHA,5,83,3,3,1,95
UTTAR PRADESH,SHRAWASTI,SIRSHIYA,0,8,1,0,0,9
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,0,6,0,0,0,6
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,8,11,0,0,1,20
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,1,7,0,0,0,8
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,0,17,0,0,0,17
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,0,32,1,0,1,34
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,0,10,0,0,1,11
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,0,5,0,0,0,5
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,0,39,0,0,0,39
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,0,8,0,0,0,8
UTTAR PRADESH,SIDDHARTH NAGAR,LOTAN,1,4,1,0,1,7
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,6,26,0,0,0,32
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,0,14,0,0,0,14
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,0,1,0,0,0,1
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,392,72,16,2,0,482
UTTAR PRADESH,SITAPUR,AILIYA,7,23,0,0,0,30
UTTAR PRADESH,SITAPUR,BEHTA,12,11,0,0,0,23
UTTAR PRADESH,SITAPUR,BESWAN,105,27,0,0,1,133
UTTAR PRADESH,SITAPUR,GODLAMAO,23,43,0,0,1,67
UTTAR PRADESH,SITAPUR,HARGAON,53,32,0,0,0,85
UTTAR PRADESH,SITAPUR,KASMANDA,15,17,0,0,0,32
UTTAR PRADESH,SITAPUR,KHAIRABAD,22,39,0,0,0,61
UTTAR PRADESH,SITAPUR,LAHERPUR,19,11,0,0,0,30
UTTAR PRADESH,SITAPUR,MACHREHTA,20,33,0,0,0,53
UTTAR PRADESH,SITAPUR,MAHMOODABAD,11,21,0,0,0,32
UTTAR PRADESH,SITAPUR,MAHOLI,24,21,0,0,0,45
UTTAR PRADESH,SITAPUR,MISHRIKH,17,24,0,0,0,41
UTTAR PRADESH,SITAPUR,PAHLA,41,112,0,0,0,153
UTTAR PRADESH,SITAPUR,PERSENDI,64,30,0,0,0,94
UTTAR PRADESH,SITAPUR,PISWAN,41,91,0,0,2,134
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,3,11,0,0,0,14
UTTAR PRADESH,SITAPUR,REUSA,4,13,0,0,0,17
UTTAR PRADESH,SITAPUR,SAKEREN,4,3,0,0,0,7
UTTAR PRADESH,SITAPUR,SIDHAOLI,27,9,0,0,0,36
UTTAR PRADESH,SONBHADRA,CHATRA,0,102,0,0,0,102
UTTAR PRADESH,SONBHADRA,CHOPAN,0,8,0,0,0,8
UTTAR PRADESH,SONBHADRA,LALGANJ,5,2,0,0,0,7
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,195,487,0,1,0,683
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,28,4,0,2,10,44
UTTAR PRADESH,SULTANPUR,AMETHI,4,0,0,26,1,31
UTTAR PRADESH,SULTANPUR,BALDERAI,17,3,1,14,5,40
UTTAR PRADESH,SULTANPUR,BHADAIYAN,0,14,34,0,1,49
UTTAR PRADESH,SULTANPUR,BHADAR,12,8,2,22,1,45
UTTAR PRADESH,SULTANPUR,BHETUA,8,16,1,23,15,63
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,2,5,6,8,0,21
UTTAR PRADESH,SULTANPUR,DOSTPUR,10,13,39,0,0,62
UTTAR PRADESH,SULTANPUR,DUBEYPUR,18,12,2,6,27,65
UTTAR PRADESH,SULTANPUR,GAURIGANJ,0,2,1,0,1,4
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,9,7,1,15,4,36
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,29,22,25,21,26,123
UTTAR PRADESH,SULTANPUR,JAMON,2,2,2,19,3,28
UTTAR PRADESH,SULTANPUR,KADIPUR,4,21,49,1,26,101
UTTAR PRADESH,SULTANPUR,KUREBHAR,29,40,7,6,9,91
UTTAR PRADESH,SULTANPUR,KURWAR,0,2,2,8,12,24
UTTAR PRADESH,SULTANPUR,LAMBHUA,0,3,31,0,0,34
UTTAR PRADESH,SULTANPUR,MOTIGARPUR,0,3,0,0,0,3
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,29,40,2,24,0,95
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,0,0,6,0,0,6
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,5,5,0,20,1,31
UTTAR PRADESH,SULTANPUR,SHAHGARH,8,4,0,25,1,38
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,4,3,0,6,0,13
UTTAR PRADESH,UNNAO,ASOHA,7,44,0,0,0,51
UTTAR PRADESH,UNNAO,AURAS,0,0,0,1,0,1
UTTAR PRADESH,UNNAO,BANGARMAU,3,22,0,0,1,26
UTTAR PRADESH,UNNAO,BICHHIYA,0,5,0,0,1,6
UTTAR PRADESH,UNNAO,BIGHAPUR,2,1,1,3,2,9
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,2,12,1,1,0,16
UTTAR PRADESH,UNNAO,GANJ MORADABAD,3,6,0,0,0,9
UTTAR PRADESH,UNNAO,HASAN GANJ,1,5,1,1,0,8
UTTAR PRADESH,UNNAO,HILAULI,3,9,1,3,0,16
UTTAR PRADESH,UNNAO,NAWABGANJ,0,14,0,1,0,15
UTTAR PRADESH,UNNAO,PURWA,0,1,0,0,0,1
UTTAR PRADESH,UNNAO,SAFIPUR,2,9,0,0,0,11
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,3,4,1,1,0,9
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,4,21,1,2,0,28
UTTAR PRADESH,UNNAO,SUMERPUR,36,10,0,0,0,46
UTTAR PRADESH,VARANASI,AARAJILAINS,121,415,25,20,26,607
UTTAR PRADESH,VARANASI,BADAGOAN,41,62,8,14,18,143
UTTAR PRADESH,VARANASI,CHIRAI GOAN,14,64,8,11,12,109
UTTAR PRADESH,VARANASI,CHOLA PUR,3,25,1,1,2,32
UTTAR PRADESH,VARANASI,HARAHUAA,0,16,4,0,2,22
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,293,120,29,14,13,469
UTTAR PRADESH,VARANASI,PINDRA,49,69,6,6,11,141
UTTAR PRADESH,VARANASI,SAVAPURI,11,19,24,41,14,109
UTTARAKHAND,CHAMPAWAT,CHAMPAWAT,3,0,0,0,0,3
UTTARAKHAND,DEHRA DUN,DOIWALA,9,0,1,0,18,28
UTTARAKHAND,DEHRA DUN,RAIPUR,1,2,0,7,7,17
UTTARAKHAND,DEHRA DUN,SEHASPUR,25,10,13,1,29,78
UTTARAKHAND,DEHRA DUN,VIKASH NAGAR,26,10,3,0,28,67
UTTARAKHAND,HARIDWAR,BHADRABAD,45,0,0,0,0,45
UTTARAKHAND,HARIDWAR,BHAGWAN PUR,272,55,12,3,2,344
UTTARAKHAND,HARIDWAR,KHANPUR,17,1,0,1,0,19
UTTARAKHAND,HARIDWAR,LAXUR,2,2,0,0,0,4
UTTARAKHAND,HARIDWAR,NARSAN,1,18,0,0,0,19
UTTARAKHAND,HARIDWAR,ROORKEE,18,56,2,5,1,82
UTTARAKHAND,NAINITAL,HALDWANI,68,2,11,1,16,98
UTTARAKHAND,NAINITAL,KOTABAGH,4,2,11,4,2,23
UTTARAKHAND,NAINITAL,RAMNAGAR,4,1,61,47,1,114
